33004 "Range 4"
98809 "Range 4"
1394 "Range 4"
2867 "Range 4"
102481 "Range 4"
94 "Range 4"
3120 "Range 4"
1273 "Range 5"
6239 "Range 3"
1301 "Range 4"
49649 "Range 3"
7411 "Range 2"
2560 "Range 3"
6595 "Range 4"
8147 "Range 4"
3690 "Range 2"
88108 "Range 3"
149146 "Range 4"
3067 "Range 4"
6322 "Range 3"
33669 "Range 4"
7981 "Range 5"
3529 "Range 4"
26732 "Range 4"
58627 "Range 4"
175569 "Range 4"
56003 "Range 3"
114494 "Range 2"
91660 "Range 3"
5817 "Range 5"
130083 "Range 2"
5440 "Range 3"
71268 "Range 5"
50796 "Range 2"
82088 "Range 3"
4504 "Range 2"
5591 "Range 1"
53161 "Range 3"
75947 "Range 2"
4615 "Range 4"
3489 "Range 4"
920 "Range 4"
8957 "Range 4"
3699 "Range 4"
26340 "Range 4"
76093 "Range 4"
91630 "Range 4"
36517 "Range 4"
62849 "Range 4"
57 "Range 4"
7980 "Range 4"
7028 "Range 4"
5553 "Range 3"
8807 "Range 4"
149354 "Range 3"
7669 "Range 4"
78349 "Range 4"
98361 "Range 4"
2384 "Range 3"
33830 "Range 4"
5246 "Range 3"
92264 "Range 2"
136598 "Range 4"
147142 "Range 3"
133780 "Range 3"
6002 "Range 4"
8532 "Range 3"
84637 "Range 3"
70984 "Range 3"
31424 "Range 1"
31545 "Range 4"
190209 "Range 4"
5324 "Range 3"
103865 "Range 2"
186587 "Range 3"
3709 "Range 2"
6691 "Range 3"
6734 "Range 2"
2885 "Range 2"
647 "Range 4"
1968 "Range 4"
4166 "Range 3"
33162 "Range 4"
69844 "Range 4"
2694 "Range 4"
116797 "Range 5"
99532 "Range 3"
2405 "Range 3"
53550 "Range 4"
1615 "Range 3"
171763 "Range 5"
89904 "Range 5"
5541 "Range 4"
179211 "Range 3"
2782 "Range 4"
85401 "Range 3"
99636 "Range 5"
161024 "Range 5"
44399 "Range 2"
72733 "Range 4"
6978 "Range 4"
148978 "Range 4"
3932 "Range 4"
4544 "Range 3"
6959 "Range 2"
4852 "Range 2"
47254 "Range 4"
6086 "Range 5"
3871 "Range 4"
6197 "Range 4"
111817 "Range 4"
58492 "Range 3"
26765 "Range 3"
152079 "Range 2"
6308 "Range 3"
7019 "Range 3"
7177 "Range 4"
51573 "Range 3"
6583 "Range 4"
7657 "Range 4"
47202 "Range 4"
134775 "Range 2"
919 "Range 4"
923 "Range 5"
1517 "Range 4"
68157 "Range 5"
89774 "Range 4"
3996 "Range 4"
292 "Range 4"
339 "Range 4"
5507 "Range 3"
1355 "Range 2"
3269 "Range 3"
3324 "Range 2"
4846 "Range 4"
54736 "Range 4"
306 "Range 5"
1251 "Range 5"
134515 "Range 3"
142074 "Range 2"
3388 "Range 3"
4356 "Range 4"
84772 "Range 4"
2651 "Range 1"
100302 "Range 3"
103235 "Range 4"
162478 "Range 4"
3506 "Range 3"
3649 "Range 3"
4157 "Range 5"
5347 "Range 3"
54745 "Range 4"
90376 "Range 4"
944 "Range 4"
150696 "Range 5"
47404 "Range 5"
90603 "Range 4"
7301 "Range 4"
7581 "Range 4"
8588 "Range 4"
6302 "Range 1"
2177 "Range 4"
8611 "Range 4"
4603 "Range 3"
33801 "Range 3"
113780 "Range 3"
74458 "Range 5"
54 "Range 3"
1917 "Range 4"
1028 "Range 4"
64969 "Range 4"
3827 "Range 3"
1499 "Range 2"
2014 "Range 3"
2232 "Range 4"
115617 "Range 4"
969 "Range 4"
7090 "Range 4"
3969 "Range 4"
3730 "Range 5"
4399 "Range 4"
4928 "Range 4"
5225 "Range 4"
78703 "Range 4"
47736 "Range 5"
3810 "Range 3"
93805 "Range 4"
85736 "Range 5"
104644 "Range 1"
55278 "Range 5"
2779 "Range 4"
3858 "Range 4"
9008 "Range 3"
7449 "Range 3"
75813 "Range 4"
6027 "Range 5"
26492 "Range 3"
143525 "Range 4"
6656 "Range 4"
49647 "Range 4"
4221 "Range 3"
6216 "Range 4"
42602 "Range 4"
7101 "Range 3"
97870 "Range 4"
157270 "Range 3"
157432 "Range 1"
25752 "Range 4"
48741 "Range 4"
90863 "Range 4"
164367 "Range 5"
6994 "Range 4"
161032 "Range 3"
32728 "Range 4"
68872 "Range 4"
2640 "Range 4"
3967 "Range 4"
491 "Range 4"
2485 "Range 3"
46578 "Range 4"
161582 "Range 4"
1665 "Range 3"
2245 "Range 4"
3534 "Range 4"
5103 "Range 4"
96004 "Range 4"
2618 "Range 4"
1191 "Range 4"
45880 "Range 4"
2613 "Range 3"
6323 "Range 4"
168250 "Range 4"
156781 "Range 4"
172589 "Range 5"
175401 "Range 4"
5466 "Range 4"
170937 "Range 3"
634 "Range 3"
8718 "Range 4"
67788 "Range 4"
3726 "Range 4"
5039 "Range 5"
32387 "Range 5"
8363 "Range 4"
33164 "Range 2"
58309 "Range 5"
6370 "Range 4"
7362 "Range 4"
3833 "Range 2"
129937 "Range 3"
27802 "Range 3"
4125 "Range 1"
36276 "Range 3"
96530 "Range 3"
144620 "Range 2"
8848 "Range 4"
6181 "Range 4"
4557 "Range 3"
72874 "Range 1"
32914 "Range 3"
5189 "Range 2"
26590 "Range 2"
58306 "Range 3"
151781 "Range 4"
6182 "Range 3"
158874 "Range 3"
235 "Range 4"
3034 "Range 4"
79132 "Range 5"
4226 "Range 5"
4765 "Range 5"
2412 "Range 2"
79592 "Range 4"
96655 "Range 3"
1551 "Range 3"
88125 "Range 4"
117590 "Range 4"
3350 "Range 4"
26750 "Range 4"
108729 "Range 4"
89492 "Range 4"
45501 "Range 3"
93006 "Range 5"
4159 "Range 3"
4976 "Range 4"
3473 "Range 5"
74754 "Range 4"
1951 "Range 4"
87192 "Range 4"
71379 "Range 4"
5147 "Range 4"
4043 "Range 4"
5638 "Range 2"
112818 "Range 4"
30850 "Range 4"
88356 "Range 2"
7102 "Range 3"
1701 "Range 4"
1605 "Range 3"
89427 "Range 2"
96 "Range 4"
8481 "Range 3"
68945 "Range 4"
8092 "Range 3"
5096 "Range 2"
98633 "Range 4"
147662 "Range 3"
134334 "Range 5"
1029 "Range 4"
1032 "Range 4"
3702 "Range 4"
4027 "Range 4"
5890 "Range 5"
1518 "Range 4"
3683 "Range 4"
73858 "Range 2"
1464 "Range 4"
452 "Range 3"
32659 "Range 3"
85796 "Range 3"
3632 "Range 4"
3075 "Range 5"
27660 "Range 4"
5954 "Range 4"
50274 "Range 4"
75395 "Range 4"
107412 "Range 5"
4024 "Range 3"
2447 "Range 4"
109282 "Range 3"
7161 "Range 2"
840 "Range 4"
2477 "Range 4"
2535 "Range 3"
8044 "Range 4"
51088 "Range 3"
1167 "Range 4"
31923 "Range 4"
26704 "Range 4"
65685 "Range 4"
55110 "Range 3"
77421 "Range 3"
152105 "Range 5"
157122 "Range 3"
164375 "Range 2"
6436 "Range 4"
3663 "Range 2"
2203 "Range 5"
266 "Range 4"
70286 "Range 4"
96432 "Range 4"
48 "Range 4"
2375 "Range 3"
2458 "Range 3"
39715 "Range 3"
52973 "Range 4"
68793 "Range 4"
8012 "Range 4"
507 "Range 4"
5010 "Range 4"
544 "Range 3"
1835 "Range 4"
4508 "Range 4"
6541 "Range 3"
2803 "Range 3"
6193 "Range 4"
50999 "Range 5"
94478 "Range 3"
162602 "Range 5"
141718 "Range 5"
101112 "Range 4"
6252 "Range 3"
3364 "Range 4"
162968 "Range 4"
3894 "Range 4"
27816 "Range 3"
4529 "Range 4"
190207 "Range 2"
650 "Range 3"
8690 "Range 4"
113350 "Range 2"
6245 "Range 4"
6990 "Range 4"
7832 "Range 4"
2740 "Range 1"
6751 "Range 3"
5657 "Range 5"
6665 "Range 5"
7108 "Range 4"
7191 "Range 2"
163 "Range 4"
2985 "Range 4"
5 "Range 4"
191 "Range 3"
8360 "Range 4"
6155 "Range 4"
73321 "Range 4"
180777 "Range 5"
1407 "Range 4"
1855 "Range 3"
53121 "Range 4"
1711 "Range 4"
6974 "Range 3"
3249 "Range 4"
146656 "Range 4"
3937 "Range 3"
93297 "Range 4"
85295 "Range 5"
88785 "Range 3"
116411 "Range 5"
63479 "Range 4"
69436 "Range 3"
94931 "Range 4"
6386 "Range 4"
33421 "Range 4"
84615 "Range 3"
81158 "Range 4"
189043 "Range 3"
42734 "Range 4"
2368 "Range 2"
4212 "Range 3"
53808 "Range 2"
86028 "Range 2"
1341 "Range 4"
3135 "Range 4"
5694 "Range 3"
7223 "Range 3"
7037 "Range 5"
8601 "Range 4"
138396 "Range 4"
2268 "Range 4"
258 "Range 3"
279 "Range 3"
709 "Range 4"
1357 "Range 4"
2072 "Range 4"
96610 "Range 4"
7317 "Range 4"
60040 "Range 4"
1806 "Range 3"
1010 "Range 4"
1232 "Range 4"
6884 "Range 3"
26649 "Range 4"
3552 "Range 4"
46062 "Range 2"
7757 "Range 4"
49130 "Range 4"
8832 "Range 4"
6879 "Range 4"
7158 "Range 4"
100507 "Range 4"
128366 "Range 4"
3677 "Range 5"
173619 "Range 5"
165843 "Range 4"
4703 "Range 4"
31700 "Range 4"
2252 "Range 3"
27912 "Range 4"
73515 "Range 4"
44828 "Range 3"
2824 "Range 5"
47261 "Range 3"
3007 "Range 4"
5736 "Range 2"
104141 "Range 3"
130686 "Range 3"
6710 "Range 4"
26147 "Range 5"
5625 "Range 4"
4660 "Range 4"
102278 "Range 2"
118512 "Range 2"
959 "Range 4"
5311 "Range 3"
43333 "Range 4"
4454 "Range 5"
72554 "Range 5"
179491 "Range 1"
27722 "Range 5"
102590 "Range 3"
163809 "Range 3"
59131 "Range 4"
63826 "Range 4"
133832 "Range 4"
132488 "Range 2"
2105 "Range 4"
2492 "Range 3"
3257 "Range 3"
53972 "Range 4"
73323 "Range 5"
1748 "Range 4"
111844 "Range 4"
1642 "Range 2"
8340 "Range 4"
148775 "Range 4"
8507 "Range 4"
104780 "Range 5"
170957 "Range 3"
181139 "Range 2"
136666 "Range 3"
33201 "Range 5"
164881 "Range 2"
8614 "Range 3"
4867 "Range 4"
3150 "Range 4"
8491 "Range 4"
27685 "Range 2"
147372 "Range 4"
2515 "Range 2"
8912 "Range 2"
67186 "Range 3"
85131 "Range 3"
2630 "Range 4"
4506 "Range 4"
79251 "Range 3"
5735 "Range 2"
100277 "Range 4"
4927 "Range 3"
26386 "Range 4"
58351 "Range 4"
3816 "Range 4"
5826 "Range 4"
7057 "Range 4"
56286 "Range 4"
26743 "Range 3"
72479 "Range 4"
3655 "Range 5"
6803 "Range 4"
32862 "Range 4"
61692 "Range 3"
139511 "Range 3"
163937 "Range 4"
2571 "Range 5"
2761 "Range 5"
19 "Range 3"
2085 "Range 4"
3039 "Range 4"
59615 "Range 3"
2822 "Range 4"
5015 "Range 4"
5463 "Range 3"
3635 "Range 4"
40583 "Range 4"
49265 "Range 4"
51471 "Range 3"
7156 "Range 5"
7396 "Range 4"
170705 "Range 5"
2554 "Range 4"
2950 "Range 3"
44709 "Range 4"
37384 "Range 4"
5109 "Range 4"
6985 "Range 4"
26903 "Range 4"
7096 "Range 5"
1856 "Range 4"
2844 "Range 3"
70599 "Range 4"
26681 "Range 4"
81456 "Range 3"
78574 "Range 4"
3947 "Range 4"
4849 "Range 4"
4608 "Range 3"
3138 "Range 3"
27604 "Range 4"
70994 "Range 3"
32511 "Range 5"
4390 "Range 4"
27664 "Range 4"
4962 "Range 2"
7165 "Range 3"
7248 "Range 4"
7372 "Range 3"
69118 "Range 2"
101577 "Range 3"
152658 "Range 2"
173751 "Range 2"
7181 "Range 4"
27563 "Range 5"
2652 "Range 3"
2930 "Range 4"
4204 "Range 1"
8385 "Range 3"
32294 "Range 4"
68522 "Range 4"
164540 "Range 4"
2742 "Range 1"
64695 "Range 4"
2451 "Range 3"
8477 "Range 5"
430 "Range 4"
2623 "Range 1"
95780 "Range 4"
140267 "Range 4"
4952 "Range 2"
553 "Range 4"
131724 "Range 5"
4381 "Range 4"
92 "Range 3"
419 "Range 3"
542 "Range 3"
33145 "Range 3"
2374 "Range 4"
3584 "Range 2"
56775 "Range 4"
43936 "Range 3"
45658 "Range 2"
836 "Range 3"
2664 "Range 4"
1541 "Range 3"
127202 "Range 4"
1192 "Range 5"
69211 "Range 5"
163925 "Range 5"
85020 "Range 4"
135567 "Range 3"
5385 "Range 5"
34334 "Range 3"
1938 "Range 4"
7215 "Range 4"
6057 "Range 2"
7262 "Range 2"
57526 "Range 3"
1807 "Range 3"
3676 "Range 4"
2964 "Range 1"
2903 "Range 3"
3930 "Range 3"
4483 "Range 2"
26317 "Range 4"
145935 "Range 2"
5489 "Range 4"
4237 "Range 4"
4961 "Range 3"
143257 "Range 3"
183317 "Range 5"
136838 "Range 3"
8894 "Range 2"
8844 "Range 3"
5054 "Range 4"
43908 "Range 3"
168608 "Range 3"
780 "Range 4"
415 "Range 3"
59333 "Range 3"
1227 "Range 5"
2836 "Range 4"
53519 "Range 4"
4322 "Range 4"
140247 "Range 4"
103042 "Range 4"
111360 "Range 3"
7566 "Range 4"
89470 "Range 4"
87485 "Range 3"
6249 "Range 3"
102686 "Range 4"
132422 "Range 4"
169912 "Range 3"
64114 "Range 1"
173355 "Range 5"
3327 "Range 4"
6299 "Range 4"
42730 "Range 4"
2176 "Range 4"
25856 "Range 4"
193581 "Range 4"
55553 "Range 3"
65810 "Range 3"
1739 "Range 4"
7815 "Range 5"
74851 "Range 3"
1128 "Range 3"
34143 "Range 2"
2856 "Range 3"
26152 "Range 3"
106438 "Range 4"
129657 "Range 1"
138546 "Range 2"
6581 "Range 3"
7831 "Range 4"
26741 "Range 2"
1475 "Range 4"
2892 "Range 1"
69224 "Range 4"
115727 "Range 5"
3243 "Range 3"
86345 "Range 5"
122882 "Range 4"
1250 "Range 5"
4034 "Range 4"
257 "Range 4"
33836 "Range 3"
104374 "Range 4"
1186 "Range 4"
4262 "Range 4"
1569 "Range 4"
2153 "Range 3"
2418 "Range 3"
6617 "Range 4"
1841 "Range 3"
4623 "Range 4"
115680 "Range 4"
58103 "Range 4"
6686 "Range 3"
299 "Range 4"
3097 "Range 4"
62008 "Range 3"
167018 "Range 4"
158402 "Range 3"
171631 "Range 1"
172705 "Range 5"
174909 "Range 5"
27839 "Range 3"
70334 "Range 4"
91978 "Range 4"
1497 "Range 4"
6379 "Range 3"
34528 "Range 4"
49314 "Range 3"
4419 "Range 5"
6141 "Range 3"
155659 "Range 4"
90384 "Range 2"
6584 "Range 4"
7053 "Range 4"
8712 "Range 3"
47646 "Range 4"
7891 "Range 3"
8720 "Range 2"
51545 "Range 3"
116963 "Range 2"
71160 "Range 3"
97701 "Range 3"
1220 "Range 4"
1222 "Range 5"
2987 "Range 4"
1225 "Range 5"
40629 "Range 4"
109853 "Range 3"
140110 "Range 4"
68237 "Range 4"
1299 "Range 5"
57640 "Range 4"
64 "Range 3"
1603 "Range 3"
3056 "Range 4"
96588 "Range 4"
3181 "Range 4"
227 "Range 3"
113374 "Range 3"
179073 "Range 3"
96861 "Range 4"
47970 "Range 4"
4476 "Range 3"
2131 "Range 5"
109633 "Range 5"
163112 "Range 5"
4247 "Range 3"
87867 "Range 3"
4130 "Range 2"
42009 "Range 2"
5610 "Range 2"
27899 "Range 3"
2984 "Range 5"
3806 "Range 3"
1490 "Range 2"
26052 "Range 3"
2891 "Range 4"
5580 "Range 4"
149590 "Range 3"
159077 "Range 3"
2743 "Range 3"
6660 "Range 4"
25826 "Range 4"
25996 "Range 4"
94810 "Range 5"
62586 "Range 2"
168358 "Range 3"
117 "Range 3"
579 "Range 3"
47538 "Range 3"
4465 "Range 4"
136778 "Range 2"
1298 "Range 4"
1733 "Range 5"
8870 "Range 3"
1252 "Range 5"
1375 "Range 4"
55118 "Range 5"
168252 "Range 5"
1973 "Range 3"
1050 "Range 4"
51935 "Range 4"
87306 "Range 4"
3694 "Range 2"
7247 "Range 4"
7127 "Range 4"
936 "Range 4"
53355 "Range 5"
78620 "Range 5"
130452 "Range 4"
139157 "Range 5"
6367 "Range 3"
6185 "Range 3"
764 "Range 4"
31038 "Range 4"
6568 "Range 4"
504 "Range 3"
7319 "Range 3"
71252 "Range 3"
886 "Range 3"
1255 "Range 3"
54648 "Range 3"
65126 "Range 4"
2286 "Range 2"
7926 "Range 4"
61729 "Range 2"
185585 "Range 3"
104272 "Range 3"
59810 "Range 4"
32456 "Range 5"
97643 "Range 3"
61697 "Range 3"
69860 "Range 5"
115151 "Range 2"
3281 "Range 2"
42422 "Range 5"
4374 "Range 5"
92954 "Range 4"
27829 "Range 4"
117867 "Range 4"
3440 "Range 3"
4006 "Range 4"
904 "Range 5"
2150 "Range 4"
41 "Range 4"
50872 "Range 4"
69757 "Range 4"
104879 "Range 5"
144210 "Range 4"
931 "Range 4"
2041 "Range 4"
6345 "Range 5"
4017 "Range 4"
122916 "Range 5"
39381 "Range 4"
92535 "Range 5"
5291 "Range 4"
1326 "Range 2"
5265 "Range 4"
3675 "Range 5"
8985 "Range 3"
50601 "Range 3"
1189 "Range 4"
154 "Range 4"
70697 "Range 4"
83969 "Range 5"
1321 "Range 4"
40870 "Range 4"
425 "Range 4"
3341 "Range 5"
1979 "Range 4"
7366 "Range 3"
6588 "Range 4"
3573 "Range 2"
7072 "Range 4"
71254 "Range 4"
86817 "Range 4"
4110 "Range 3"
5428 "Range 2"
42418 "Range 4"
183295 "Range 4"
3943 "Range 3"
48142 "Range 4"
4505 "Range 3"
104074 "Range 2"
4191 "Range 4"
5896 "Range 4"
6798 "Range 3"
142424 "Range 2"
8620 "Range 2"
49666 "Range 3"
152037 "Range 2"
4445 "Range 4"
3574 "Range 1"
31123 "Range 3"
38095 "Range 5"
136859 "Range 2"
138632 "Range 5"
4902 "Range 4"
347 "Range 4"
455 "Range 3"
119145 "Range 4"
2410 "Range 3"
1688 "Range 4"
1035 "Range 4"
119141 "Range 4"
3256 "Range 4"
63062 "Range 4"
3285 "Range 4"
484 "Range 3"
26680 "Range 4"
52245 "Range 4"
77800 "Range 4"
40962 "Range 4"
66943 "Range 5"
93022 "Range 5"
176805 "Range 4"
1529 "Range 4"
59022 "Range 4"
80572 "Range 4"
138835 "Range 5"
112515 "Range 5"
160718 "Range 5"
2847 "Range 3"
2810 "Range 5"
33896 "Range 4"
5572 "Range 3"
2365 "Range 3"
72294 "Range 3"
140627 "Range 5"
2190 "Range 2"
55729 "Range 3"
27176 "Range 5"
81257 "Range 4"
96815 "Range 3"
4276 "Range 3"
4393 "Range 5"
6776 "Range 5"
4478 "Range 4"
150401 "Range 3"
2801 "Range 5"
8921 "Range 4"
170945 "Range 4"
128908 "Range 4"
39801 "Range 3"
161008 "Range 3"
1136 "Range 5"
4308 "Range 4"
15 "Range 3"
43 "Range 4"
2420 "Range 4"
3686 "Range 3"
5171 "Range 3"
3638 "Range 4"
4235 "Range 4"
1253 "Range 4"
60389 "Range 4"
4629 "Range 2"
1151 "Range 5"
4015 "Range 3"
41571 "Range 4"
68659 "Range 3"
80860 "Range 3"
69469 "Range 5"
158398 "Range 5"
181065 "Range 4"
5420 "Range 3"
4534 "Range 3"
45081 "Range 3"
1827 "Range 4"
2346 "Range 4"
3434 "Range 1"
91483 "Range 2"
5667 "Range 4"
34323 "Range 4"
26792 "Range 2"
47446 "Range 4"
109383 "Range 4"
118784 "Range 4"
127114 "Range 4"
155774 "Range 4"
53326 "Range 2"
4441 "Range 5"
6748 "Range 3"
7348 "Range 4"
32116 "Range 3"
43558 "Range 2"
70545 "Range 2"
108188 "Range 2"
6289 "Range 4"
8591 "Range 4"
8593 "Range 4"
91488 "Range 4"
6140 "Range 3"
171917 "Range 5"
90428 "Range 3"
159061 "Range 3"
3112 "Range 3"
3789 "Range 4"
3527 "Range 4"
8798 "Range 4"
262 "Range 4"
6333 "Range 4"
8865 "Range 3"
511 "Range 3"
6787 "Range 5"
44555 "Range 5"
3040 "Range 4"
3835 "Range 3"
2565 "Range 5"
4638 "Range 3"
6166 "Range 2"
61132 "Range 4"
60735 "Range 3"
3824 "Range 3"
5220 "Range 3"
37545 "Range 4"
136305 "Range 1"
6659 "Range 4"
2385 "Range 3"
74946 "Range 4"
51575 "Range 3"
134847 "Range 5"
159069 "Range 5"
172321 "Range 2"
3310 "Range 5"
55261 "Range 3"
2798 "Range 2"
2691 "Range 4"
6335 "Range 4"
2741 "Range 2"
61348 "Range 1"
8939 "Range 4"
33148 "Range 3"
81786 "Range 4"
44633 "Range 5"
43549 "Range 4"
1904 "Range 4"
48416 "Range 3"
1946 "Range 4"
6329 "Range 3"
5688 "Range 3"
52724 "Range 3"
5675 "Range 1"
95508 "Range 4"
129250 "Range 1"
929 "Range 4"
6772 "Range 3"
6984 "Range 4"
8462 "Range 3"
85261 "Range 4"
128542 "Range 4"
93208 "Range 2"
130840 "Range 5"
1793 "Range 4"
1947 "Range 4"
4741 "Range 4"
112 "Range 4"
105504 "Range 5"
5446 "Range 4"
50068 "Range 4"
125916 "Range 1"
6663 "Range 4"
2524 "Range 4"
86290 "Range 4"
4448 "Range 4"
8024 "Range 4"
7541 "Range 4"
5874 "Range 3"
1194 "Range 4"
130518 "Range 4"
143559 "Range 5"
136562 "Range 4"
96737 "Range 4"
75985 "Range 4"
4037 "Range 4"
6279 "Range 4"
269 "Range 3"
81512 "Range 4"
7368 "Range 4"
38992 "Range 4"
3015 "Range 4"
3086 "Range 5"
25886 "Range 4"
7979 "Range 4"
156783 "Range 3"
4195 "Range 4"
3898 "Range 3"
6195 "Range 4"
6582 "Range 3"
8954 "Range 4"
151745 "Range 1"
6042 "Range 3"
91890 "Range 3"
1732 "Range 4"
60756 "Range 4"
849 "Range 3"
1263 "Range 4"
327 "Range 3"
72330 "Range 4"
2278 "Range 4"
4816 "Range 4"
51357 "Range 4"
1894 "Range 3"
3999 "Range 3"
2841 "Range 4"
5329 "Range 4"
8495 "Range 3"
61248 "Range 4"
2794 "Range 3"
3766 "Range 3"
2106 "Range 4"
175693 "Range 3"
2257 "Range 4"
62956 "Range 4"
69654 "Range 4"
5094 "Range 2"
8372 "Range 3"
8016 "Range 4"
5619 "Range 4"
5316 "Range 4"
79428 "Range 4"
182749 "Range 3"
3404 "Range 4"
5941 "Range 3"
122906 "Range 4"
43932 "Range 2"
4956 "Range 5"
69251 "Range 4"
5876 "Range 4"
2494 "Range 4"
71248 "Range 2"
4520 "Range 3"
4662 "Range 4"
4885 "Range 2"
26133 "Range 4"
80478 "Range 4"
128991 "Range 5"
27866 "Range 4"
89761 "Range 3"
6514 "Range 1"
72224 "Range 3"
99846 "Range 3"
32582 "Range 5"
7093 "Range 4"
3674 "Range 4"
615 "Range 3"
95839 "Range 3"
102749 "Range 1"
174727 "Range 3"
563 "Range 4"
91233 "Range 4"
1240 "Range 4"
2019 "Range 5"
4967 "Range 5"
165 "Range 4"
775 "Range 3"
45668 "Range 4"
106696 "Range 4"
56174 "Range 4"
140289 "Range 4"
1330 "Range 2"
2428 "Range 3"
3401 "Range 3"
166492 "Range 4"
33495 "Range 3"
32898 "Range 4"
3074 "Range 5"
3262 "Range 4"
8605 "Range 4"
1703 "Range 3"
1091 "Range 3"
1132 "Range 5"
26184 "Range 4"
79684 "Range 4"
177185 "Range 5"
86066 "Range 4"
32298 "Range 3"
2764 "Range 4"
5088 "Range 5"
8973 "Range 4"
4921 "Range 4"
32666 "Range 1"
96417 "Range 4"
5462 "Range 3"
130482 "Range 4"
5476 "Range 2"
170289 "Range 1"
8196 "Range 4"
31590 "Range 3"
4595 "Range 4"
4847 "Range 3"
6670 "Range 3"
86668 "Range 5"
162828 "Range 3"
6935 "Range 4"
7727 "Range 3"
8094 "Range 4"
73804 "Range 4"
145745 "Range 3"
1654 "Range 4"
8840 "Range 1"
5048 "Range 3"
358 "Range 3"
366 "Range 3"
71579 "Range 4"
4007 "Range 4"
1831 "Range 3"
1971 "Range 3"
2036 "Range 3"
4238 "Range 4"
2732 "Range 5"
54995 "Range 4"
66198 "Range 3"
74647 "Range 1"
1286 "Range 4"
26974 "Range 4"
85881 "Range 4"
65088 "Range 4"
116799 "Range 4"
40581 "Range 3"
155509 "Range 4"
142509 "Range 4"
2734 "Range 4"
31445 "Range 3"
45662 "Range 3"
51698 "Range 3"
69606 "Range 3"
3330 "Range 5"
94735 "Range 4"
148424 "Range 4"
171495 "Range 5"
70451 "Range 5"
59118 "Range 4"
94262 "Range 3"
25898 "Range 4"
4353 "Range 3"
5471 "Range 2"
60128 "Range 3"
151317 "Range 2"
84553 "Range 4"
93740 "Range 2"
3664 "Range 2"
32799 "Range 4"
165529 "Range 2"
2620 "Range 3"
3637 "Range 5"
6449 "Range 3"
26391 "Range 3"
61818 "Range 1"
131480 "Range 2"
590 "Range 4"
1073 "Range 4"
179 "Range 2"
189 "Range 3"
207 "Range 4"
489 "Range 3"
1527 "Range 4"
7254 "Range 4"
85414 "Range 4"
76175 "Range 3"
2354 "Range 3"
2413 "Range 4"
2876 "Range 2"
59387 "Range 4"
96821 "Range 4"
2942 "Range 3"
7022 "Range 4"
1635 "Range 4"
6550 "Range 3"
7142 "Range 3"
32060 "Range 3"
139994 "Range 4"
2817 "Range 2"
147196 "Range 5"
4864 "Range 3"
1950 "Range 5"
89939 "Range 4"
98154 "Range 5"
1649 "Range 3"
6523 "Range 3"
109673 "Range 3"
2149 "Range 2"
91860 "Range 4"
88179 "Range 4"
27584 "Range 4"
32743 "Range 3"
7745 "Range 4"
6780 "Range 4"
52299 "Range 4"
117511 "Range 3"
140525 "Range 2"
146730 "Range 2"
148482 "Range 3"
3723 "Range 4"
1180 "Range 3"
3832 "Range 4"
3609 "Range 4"
6770 "Range 4"
7012 "Range 3"
8189 "Range 3"
59549 "Range 4"
7704 "Range 2"
26562 "Range 3"
95165 "Range 4"
1119 "Range 3"
1396 "Range 4"
2336 "Range 4"
383 "Range 4"
3717 "Range 4"
69951 "Range 4"
91542 "Range 4"
1747 "Range 4"
2267 "Range 3"
2468 "Range 3"
133419 "Range 4"
5146 "Range 4"
4658 "Range 4"
62644 "Range 4"
103171 "Range 1"
142997 "Range 3"
68848 "Range 5"
1624 "Range 2"
109596 "Range 4"
135436 "Range 4"
2534 "Range 3"
27776 "Range 5"
52715 "Range 2"
5573 "Range 3"
42732 "Range 4"
134214 "Range 4"
2241 "Range 4"
3412 "Range 4"
3280 "Range 2"
69746 "Range 4"
56837 "Range 3"
93139 "Range 2"
26002 "Range 4"
6314 "Range 2"
7176 "Range 4"
30898 "Range 4"
94919 "Range 3"
4113 "Range 3"
7083 "Range 3"
109941 "Range 3"
159849 "Range 3"
141668 "Range 1"
26510 "Range 3"
26854 "Range 3"
25947 "Range 5"
1310 "Range 5"
316 "Range 4"
4518 "Range 4"
937 "Range 4"
61 "Range 4"
502 "Range 3"
5618 "Range 5"
60397 "Range 3"
120466 "Range 4"
3301 "Range 4"
3784 "Range 3"
47566 "Range 4"
1231 "Range 4"
79242 "Range 3"
140174 "Range 4"
174055 "Range 4"
2067 "Range 5"
523 "Range 4"
4572 "Range 3"
91355 "Range 5"
167380 "Range 5"
3163 "Range 4"
4740 "Range 4"
108727 "Range 5"
34520 "Range 3"
174045 "Range 4"
152284 "Range 4"
4857 "Range 4"
49910 "Range 4"
1334 "Range 3"
7259 "Range 3"
3003 "Range 5"
3323 "Range 4"
461 "Range 3"
4625 "Range 2"
2932 "Range 4"
5404 "Range 5"
5288 "Range 5"
47465 "Range 3"
5409 "Range 4"
115216 "Range 3"
1913 "Range 4"
4296 "Range 3"
81383 "Range 3"
89085 "Range 3"
149011 "Range 4"
136449 "Range 4"
1966 "Range 4"
531 "Range 4"
88 "Range 4"
979 "Range 3"
31878 "Range 4"
47491 "Range 5"
486 "Range 3"
903 "Range 5"
3398 "Range 4"
3471 "Range 4"
3410 "Range 4"
4211 "Range 4"
4772 "Range 4"
5632 "Range 4"
53123 "Range 4"
